"timestamp","long","lat"
"2016-06-27 05:10:07",9.6808879,47.4007416
"2016-06-27 05:40:07",9.6809761,47.4007199
"2016-06-27 06:10:07",9.6809064,47.4007164
"2016-06-27 06:40:06",9.6809107,47.4007371
"2016-06-27 07:10:07",9.6809269,47.4007698
"2016-06-27 07:40:06",9.6808984,47.4007702
"2016-06-27 08:05:06",9.6808881,47.4007282
"2016-06-27 08:35:07",9.6809163,47.4007442
"2016-06-27 09:00:07",9.6808831,47.4007376
"2016-06-27 09:30:12",9.6835603,47.4009767
"2016-06-27 10:00:15",9.6805461,47.4007207
"2016-06-27 10:25:07",9.6809339,47.4007382
"2016-06-27 10:55:08",9.680911,47.4007488
"2016-06-27 11:20:07",9.6810004,47.4010107
"2016-06-27 11:50:23",9.6809017,47.4008024
"2016-06-27 12:10:06",9.6809033,47.4007746
"2016-06-27 12:40:07",9.6808633,47.4007603
"2016-06-27 13:10:19",9.6809187,47.4007617
"2016-06-27 13:40:06",9.6808667,47.400799
"2016-06-27 14:10:07",9.6808519,47.4007726
"2016-06-27 14:40:06",9.6808916,47.4007541
"2016-06-27 15:10:08",9.6809213,47.4007504
"2016-06-27 15:40:06",9.680923,47.4007631
"2016-06-27 16:10:07",9.6809618,47.40077
"2016-06-27 16:40:07",9.6809067,47.4007364
"2016-06-27 17:10:07",9.680911,47.4007631
"2016-06-27 17:40:06",9.6807626,47.4008432
"2016-06-27 18:10:06",9.6809064,47.4007589
"2016-06-27 18:35:06",9.6809126,47.4007547
"2016-06-27 19:05:06",9.6809097,47.4007473
"2016-06-27 19:35:06",9.6808266,47.4007387
"2016-06-28 02:00:23",9.6808969,47.4007684
"2016-06-28 02:30:06",9.6809028,47.4007845
"2016-06-28 03:00:06",9.680922,47.4007794
"2016-06-28 03:30:07",9.6809181,47.4007292
"2016-06-28 04:00:06",9.6809504,47.4006897
"2016-06-28 04:30:07",9.6808723,47.400745
"2016-06-28 05:00:07",9.6808525,47.4007781
"2016-06-28 05:30:20",9.6808681,47.4007549
"2016-06-28 06:00:07",9.6808771,47.4007534
"2016-06-28 06:30:07",9.6808946,47.4007776
"2016-06-28 07:00:06",9.6809031,47.4007782
"2016-06-28 07:30:06",9.6809062,47.4007439
"2016-06-28 08:00:07",9.6809184,47.4007633
"2016-06-28 08:25:07",9.6812606,47.400512
"2016-06-28 08:55:06",9.6813731,47.4005833
"2016-06-28 09:20:07",9.6812675,47.4006828
"2016-06-28 09:50:07",9.6808612,47.4007845
"2016-06-28 10:15:06",9.6808808,47.4007586
"2016-06-28 10:45:07",9.6808828,47.4007532
"2016-06-28 11:10:07",9.6809069,47.4007466
"2016-06-28 11:40:07",9.6808995,47.4007321
"2016-06-28 12:00:34",9.6809118,47.4007391
"2016-06-28 12:30:06",9.6808894,47.4007606
"2016-06-28 13:00:07",9.6809032,47.4007665
"2016-06-28 13:30:08",9.6809157,47.4007398
"2016-06-28 14:00:07",9.6808906,47.4007944
"2016-06-28 14:30:07",9.6809604,47.4006839
"2016-06-28 15:00:07",9.6810307,47.400642
"2016-06-28 15:30:07",9.6809722,47.4007179
"2016-06-28 16:00:06",9.6809046,47.4007448
"2016-06-28 16:30:07",9.681156,47.4006399
"2016-06-28 17:00:06",9.6808447,47.4007695
"2016-06-28 17:30:07",9.6809665,47.4006858
"2016-06-28 18:05:06",9.6808868,47.400741
"2016-06-28 18:30:16",9.6809026,47.4007667
"2016-06-28 19:00:07",9.6808972,47.4007356
